信号,调制方式,信号带宽,载波频率,信号功率,信噪比,干扰,干扰方式,干扰带宽,干扰频率,干扰功率,误码率
信号11,8,2000,40,24.05173372,5,干扰4600,3,40000,39.67,10.05173372,0.2611
信号11,8,2000,40,24.05173372,5,干扰4601,3,40000,39.67,9.551733722,0.2475
信号11,8,2000,40,24.05173372,5,干扰4602,3,40000,39.67,9.051733722,0.2412
信号11,8,2000,40,24.05173372,5,干扰4603,3,40000,39.67,8.551733722,0.2336
信号11,8,2000,40,24.05173372,5,干扰4604,3,40000,39.67,8.051733722,0.2198
信号11,8,2000,40,24.05173372,5,干扰4605,3,40000,39.67,7.551733722,0.2084
信号11,8,2000,40,24.05173372,5,干扰4606,3,40000,39.67,7.051733722,0.1998
信号11,8,2000,40,24.05173372,5,干扰4607,3,40000,39.67,6.551733722,0.1935
信号11,8,2000,40,24.05173372,5,干扰4608,3,40000,39.67,6.051733722,0.1789
信号11,8,2000,40,24.05173372,5,干扰4609,3,40000,39.67,5.551733722,0.1667
信号11,8,2000,40,24.05173372,5,干扰4610,3,40000,39.67,5.051733722,0.1557
信号11,8,2000,40,24.05173372,5,干扰4611,3,40000,39.67,4.551733722,0.1355
信号11,8,2000,40,24.05173372,5,干扰4612,3,40000,39.67,4.051733722,0.1247
信号11,8,2000,40,24.05173372,5,干扰4613,3,40000,39.67,3.551733722,0.105
信号11,8,2000,40,24.05173372,5,干扰4614,3,40000,39.67,3.051733722,0.0883
信号11,8,2000,40,24.05173372,5,干扰4615,3,40000,39.67,2.551733722,0.07
信号11,8,2000,40,24.05173372,5,干扰4616,3,40000,39.67,2.051733722,0.0575
信号11,8,2000,40,24.05173372,5,干扰4617,3,40000,39.67,1.551733722,0.0456
信号11,8,2000,40,24.05173372,5,干扰4618,3,40000,39.67,1.051733722,0.0347
信号11,8,2000,40,24.05173372,5,干扰4619,3,40000,39.67,0.551733722,0.0275
信号11,8,2000,40,24.05173372,5,干扰4620,3,40000,39.67,0.051733722,0.0192
信号11,8,2000,40,24.05173372,5,干扰4621,3,40000,39.67,-0.448266278,0.0148
信号11,8,2000,40,24.05173372,5,干扰4622,3,40000,39.67,-0.948266278,0.0119
信号11,8,2000,40,24.05173372,5,干扰4623,3,120000,39.71,14.05173372,0.3756
信号11,8,2000,40,24.05173372,5,干扰4624,3,120000,39.71,13.55173372,0.3558
信号11,8,2000,40,24.05173372,5,干扰4625,3,120000,39.71,13.05173372,0.3368
信号11,8,2000,40,24.05173372,5,干扰4626,3,120000,39.71,12.55173372,0.3146
信号11,8,2000,40,24.05173372,5,干扰4627,3,120000,39.71,12.05173372,0.2988
信号11,8,2000,40,24.05173372,5,干扰4628,3,120000,39.71,11.55173372,0.2908
信号11,8,2000,40,24.05173372,5,干扰4629,3,120000,39.71,11.05173372,0.2827
信号11,8,2000,40,24.05173372,5,干扰4630,3,120000,39.71,10.55173372,0.2725
信号11,8,2000,40,24.05173372,5,干扰4631,3,120000,39.71,10.05173372,0.2589
信号11,8,2000,40,24.05173372,5,干扰4632,3,120000,39.71,9.551733722,0.2518
信号11,8,2000,40,24.05173372,5,干扰4633,3,120000,39.71,9.051733722,0.2436
信号11,8,2000,40,24.05173372,5,干扰4634,3,120000,39.71,8.551733722,0.2337
信号11,8,2000,40,24.05173372,5,干扰4635,3,120000,39.71,8.051733722,0.2296
信号11,8,2000,40,24.05173372,5,干扰4636,3,120000,39.71,7.551733722,0.2175
信号11,8,2000,40,24.05173372,5,干扰4637,3,120000,39.71,7.051733722,0.2057
信号11,8,2000,40,24.05173372,5,干扰4638,3,120000,39.71,6.551733722,0.1955
信号11,8,2000,40,24.05173372,5,干扰4639,3,120000,39.71,6.051733722,0.1859
信号11,8,2000,40,24.05173372,5,干扰4640,3,120000,39.71,5.551733722,0.1681
信号11,8,2000,40,24.05173372,5,干扰4641,3,120000,39.71,5.051733722,0.1596
信号11,8,2000,40,24.05173372,5,干扰4642,3,120000,39.71,4.551733722,0.1463
信号11,8,2000,40,24.05173372,5,干扰4643,3,120000,39.71,4.051733722,0.1297
信号11,8,2000,40,24.05173372,5,干扰4644,3,120000,39.71,3.551733722,0.1095
信号11,8,2000,40,24.05173372,5,干扰4645,3,120000,39.71,3.051733722,0.095
信号11,8,2000,40,24.05173372,5,干扰4646,3,120000,39.71,2.551733722,0.0771
信号11,8,2000,40,24.05173372,5,干扰4647,3,120000,39.71,2.051733722,0.0662
信号11,8,2000,40,24.05173372,5,干扰4648,3,120000,39.71,1.551733722,0.0492
信号11,8,2000,40,24.05173372,5,干扰4649,3,120000,39.71,1.051733722,0.0393
信号11,8,2000,40,24.05173372,5,干扰4650,3,120000,39.71,0.551733722,0.0318
信号11,8,2000,40,24.05173372,5,干扰4651,3,120000,39.71,0.051733722,0.0206
信号11,8,2000,40,24.05173372,5,干扰4652,3,120000,39.71,-0.448266278,0.0196
信号11,8,2000,40,24.05173372,5,干扰4653,3,120000,39.71,-0.948266278,0.0138
信号12,8,2000,40,24.12639296,5,干扰4033,2,0,39.4,14.12639296,0.19488
信号12,8,2000,40,24.12639296,5,干扰4034,2,0,39.4,13.62639296,0.14438
信号12,8,2000,40,24.12639296,5,干扰4035,2,0,39.4,13.12639296,0.10446
信号12,8,2000,40,24.12639296,5,干扰4036,2,0,39.4,12.62639296,0.07774
信号12,8,2000,40,24.12639296,5,干扰4037,2,0,39.4,12.12639296,0.05488
信号12,8,2000,40,24.12639296,5,干扰4038,2,0,39.4,11.62639296,0.04
信号12,8,2000,40,24.12639296,5,干扰4039,2,0,39.4,11.12639296,0.02909
信号12,8,2000,40,24.12639296,5,干扰4040,2,0,39.4,10.62639296,0.02025
信号12,8,2000,40,24.12639296,5,干扰4041,2,0,39.4,10.12639296,0.01522
信号12,8,2000,40,24.12639296,5,干扰4042,2,0,39.4,9.626392965,0.01069
信号12,8,2000,40,24.12639296,5,干扰4043,2,0,39.4,9.126392965,0.0073
信号12,8,2000,40,24.12639296,5,干扰4044,2,0,39.4,8.626392965,0.00559
信号12,8,2000,40,24.12639296,5,干扰4045,2,0,39.4,8.126392965,0.00344
信号12,8,2000,40,24.12639296,5,干扰4046,2,0,39.4,7.626392965,0.00271
信号12,8,2000,40,24.12639296,5,干扰4047,2,0,39.4,7.126392965,0.00217
信号12,8,2000,40,24.12639296,5,干扰4048,2,0,39.4,6.626392965,0.00174
信号12,8,2000,40,24.12639296,5,干扰4049,2,0,39.4,6.126392965,0.00125
信号12,8,2000,40,24.12639296,5,干扰4050,2,0,39.4,5.626392965,0.00087
信号12,8,2000,40,24.12639296,5,干扰4051,2,0,39.4,5.126392965,0.00061
信号12,8,2000,40,24.12639296,5,干扰4052,2,0,39.4,4.626392965,0.00062
信号12,8,2000,40,24.12639296,5,干扰4053,2,0,39.4,4.126392965,0.00043
信号12,8,2000,40,24.12639296,5,干扰4054,2,0,39.4,3.626392965,0.0003
信号12,8,2000,40,24.12639296,5,干扰4055,2,0,39.4,3.126392965,0.00023
信号12,8,2000,40,24.12639296,5,干扰4056,2,0,39.4,2.626392965,0.00025
信号12,8,2000,40,24.12639296,5,干扰4057,2,0,39.4,2.126392965,0.00018
信号12,8,2000,40,24.12639296,5,干扰4058,2,0,39.4,1.626392965,0.00017
信号12,8,2000,40,24.12639296,5,干扰4059,2,0,39.4,1.126392965,9.00E-05
信号12,8,2000,40,24.12639296,5,干扰4060,2,0,39.4,0.626392965,0.00011
信号12,8,2000,40,24.12639296,5,干扰4061,2,0,39.4,0.126392965,0.00013
信号12,8,2000,40,24.12639296,5,干扰4062,2,0,39.4,-0.373607035,6.00E-05
信号12,8,2000,40,24.12639296,5,干扰4063,2,0,39.4,-0.873607035,6.00E-05
信号12,8,2000,40,24.12639296,5,干扰4064,2,0,39.48,14.12639296,0.75538
信号12,8,2000,40,24.12639296,5,干扰4065,2,0,39.48,13.62639296,0.68625
信号12,8,2000,40,24.12639296,5,干扰4066,2,0,39.48,13.12639296,0.60444
信号12,8,2000,40,24.12639296,5,干扰4067,2,0,39.48,12.62639296,0.51758
信号12,8,2000,40,24.12639296,5,干扰4068,2,0,39.48,12.12639296,0.43098
信号12,8,2000,40,24.12639296,5,干扰4069,2,0,39.48,11.62639296,0.34783
信号12,8,2000,40,24.12639296,5,干扰4070,2,0,39.48,11.12639296,0.27829
信号12,8,2000,40,24.12639296,5,干扰4071,2,0,39.48,10.62639296,0.2126
信号12,8,2000,40,24.12639296,5,干扰4072,2,0,39.48,10.12639296,0.16102
信号12,8,2000,40,24.12639296,5,干扰4073,2,0,39.48,9.626392965,0.11827
信号12,8,2000,40,24.12639296,5,干扰4074,2,0,39.48,9.126392965,0.08487
信号12,8,2000,40,24.12639296,5,干扰4075,2,0,39.48,8.626392965,0.06122
信号12,8,2000,40,24.12639296,5,干扰4076,2,0,39.48,8.126392965,0.04308
信号12,8,2000,40,24.12639296,5,干扰4077,2,0,39.48,7.626392965,0.03227
信号12,8,2000,40,24.12639296,5,干扰4078,2,0,39.48,7.126392965,0.02281
信号12,8,2000,40,24.12639296,5,干扰4079,2,0,39.48,6.626392965,0.01626
信号12,8,2000,40,24.12639296,5,干扰4080,2,0,39.48,6.126392965,0.01219
信号12,8,2000,40,24.12639296,5,干扰4081,2,0,39.48,5.626392965,0.00786
信号12,8,2000,40,24.12639296,5,干扰4082,2,0,39.48,5.126392965,0.00557
信号12,8,2000,40,24.12639296,5,干扰4083,2,0,39.48,4.626392965,0.00461
信号12,8,2000,40,24.12639296,5,干扰4084,2,0,39.48,4.126392965,0.00309
信号12,8,2000,40,24.12639296,5,干扰4085,2,0,39.48,3.626392965,0.00218
信号12,8,2000,40,24.12639296,5,干扰4086,2,0,39.48,3.126392965,0.00139
信号12,8,2000,40,24.12639296,5,干扰4087,2,0,39.48,2.626392965,0.00113
信号12,8,2000,40,24.12639296,5,干扰4088,2,0,39.48,2.126392965,0.00087
信号12,8,2000,40,24.12639296,5,干扰4089,2,0,39.48,1.626392965,0.00081
信号12,8,2000,40,24.12639296,5,干扰4090,2,0,39.48,1.126392965,0.00061
信号12,8,2000,40,24.12639296,5,干扰4091,2,0,39.48,0.626392965,0.00043
信号12,8,2000,40,24.12639296,5,干扰4092,2,0,39.48,0.126392965,0.00028
信号12,8,2000,40,24.12639296,5,干扰4093,2,0,39.48,-0.373607035,0.00024
信号12,8,2000,40,24.12639296,5,干扰4094,2,0,39.48,-0.873607035,0.00026
信号12,8,2000,40,24.12639296,5,干扰4095,2,0,39.56,14.12639296,0.88978
信号12,8,2000,40,24.12639296,5,干扰4096,2,0,39.56,13.62639296,0.87052
信号12,8,2000,40,24.12639296,5,干扰4097,2,0,39.56,13.12639296,0.84173
信号12,8,2000,40,24.12639296,5,干扰4098,2,0,39.56,12.62639296,0.80046
信号12,8,2000,40,24.12639296,5,干扰4099,2,0,39.56,12.12639296,0.7433
信号12,8,2000,40,24.12639296,5,干扰4100,2,0,39.56,11.62639296,0.6716
信号12,8,2000,40,24.12639296,5,干扰4101,2,0,39.56,11.12639296,0.59128
信号12,8,2000,40,24.12639296,5,干扰4102,2,0,39.56,10.62639296,0.50288
信号12,8,2000,40,24.12639296,5,干扰4103,2,0,39.56,10.12639296,0.41915
信号12,8,2000,40,24.12639296,5,干扰4104,2,0,39.56,9.626392965,0.33339
信号12,8,2000,40,24.12639296,5,干扰4105,2,0,39.56,9.126392965,0.25902
信号12,8,2000,40,24.12639296,5,干扰4106,2,0,39.56,8.626392965,0.19827
信号12,8,2000,40,24.12639296,5,干扰4107,2,0,39.56,8.126392965,0.14944
信号12,8,2000,40,24.12639296,5,干扰4108,2,0,39.56,7.626392965,0.11059
信号12,8,2000,40,24.12639296,5,干扰4109,2,0,39.56,7.126392965,0.08114
信号12,8,2000,40,24.12639296,5,干扰4110,2,0,39.56,6.626392965,0.0583
信号12,8,2000,40,24.12639296,5,干扰4111,2,0,39.56,6.126392965,0.04162
信号12,8,2000,40,24.12639296,5,干扰4112,2,0,39.56,5.626392965,0.02933
信号12,8,2000,40,24.12639296,5,干扰4113,2,0,39.56,5.126392965,0.02085
信号12,8,2000,40,24.12639296,5,干扰4114,2,0,39.56,4.626392965,0.01521
信号12,8,2000,40,24.12639296,5,干扰4115,2,0,39.56,4.126392965,0.01056
信号12,8,2000,40,24.12639296,5,干扰4116,2,0,39.56,3.626392965,0.008
信号12,8,2000,40,24.12639296,5,干扰4117,2,0,39.56,3.126392965,0.00532
信号12,8,2000,40,24.12639296,5,干扰4118,2,0,39.56,2.626392965,0.00435
信号12,8,2000,40,24.12639296,5,干扰4119,2,0,39.56,2.126392965,0.00272
信号12,8,2000,40,24.12639296,5,干扰4120,2,0,39.56,1.626392965,0.00211
信号12,8,2000,40,24.12639296,5,干扰4121,2,0,39.56,1.126392965,0.0015
信号12,8,2000,40,24.12639296,5,干扰4122,2,0,39.56,0.626392965,0.00122
信号12,8,2000,40,24.12639296,5,干扰4123,2,0,39.56,0.126392965,0.00082
信号12,8,2000,40,24.12639296,5,干扰4124,2,0,39.56,-0.373607035,0.00068
信号12,8,2000,40,24.12639296,5,干扰4125,2,0,39.56,-0.873607035,0.00052
信号12,8,2000,40,24.12639296,5,干扰4126,2,0,39.64,14.12639296,0.90527
信号12,8,2000,40,24.12639296,5,干扰4127,2,0,39.64,13.62639296,0.89704
信号12,8,2000,40,24.12639296,5,干扰4128,2,0,39.64,13.12639296,0.88755
信号12,8,2000,40,24.12639296,5,干扰4129,2,0,39.64,12.62639296,0.86762
信号12,8,2000,40,24.12639296,5,干扰4130,2,0,39.64,12.12639296,0.83828
信号12,8,2000,40,24.12639296,5,干扰4131,2,0,39.64,11.62639296,0.79563
信号12,8,2000,40,24.12639296,5,干扰4132,2,0,39.64,11.12639296,0.7388
信号12,8,2000,40,24.12639296,5,干扰4133,2,0,39.64,10.62639296,0.66566
信号12,8,2000,40,24.12639296,5,干扰4134,2,0,39.64,10.12639296,0.58641
信号12,8,2000,40,24.12639296,5,干扰4135,2,0,39.64,9.626392965,0.49453
信号12,8,2000,40,24.12639296,5,干扰4136,2,0,39.64,9.126392965,0.4053
信号12,8,2000,40,24.12639296,5,干扰4137,2,0,39.64,8.626392965,0.32455
信号12,8,2000,40,24.12639296,5,干扰4138,2,0,39.64,8.126392965,0.25256
信号12,8,2000,40,24.12639296,5,干扰4139,2,0,39.64,7.626392965,0.19515
信号12,8,2000,40,24.12639296,5,干扰4140,2,0,39.64,7.126392965,0.14508
信号12,8,2000,40,24.12639296,5,干扰4141,2,0,39.64,6.626392965,0.10787
信号12,8,2000,40,24.12639296,5,干扰4142,2,0,39.64,6.126392965,0.07896
信号12,8,2000,40,24.12639296,5,干扰4143,2,0,39.64,5.626392965,0.05656
信号12,8,2000,40,24.12639296,5,干扰4144,2,0,39.64,5.126392965,0.04011
信号12,8,2000,40,24.12639296,5,干扰4145,2,0,39.64,4.626392965,0.02731
信号12,8,2000,40,24.12639296,5,干扰4146,2,0,39.64,4.126392965,0.02023
信号12,8,2000,40,24.12639296,5,干扰4147,2,0,39.64,3.626392965,0.01436
信号12,8,2000,40,24.12639296,5,干扰4148,2,0,39.64,3.126392965,0.01021
信号12,8,2000,40,24.12639296,5,干扰4149,2,0,39.64,2.626392965,0.00762
信号12,8,2000,40,24.12639296,5,干扰4150,2,0,39.64,2.126392965,0.00519
信号12,8,2000,40,24.12639296,5,干扰4151,2,0,39.64,1.626392965,0.00396
信号12,8,2000,40,24.12639296,5,干扰4152,2,0,39.64,1.126392965,0.00265
信号12,8,2000,40,24.12639296,5,干扰4153,2,0,39.64,0.626392965,0.00208
信号12,8,2000,40,24.12639296,5,干扰4154,2,0,39.64,0.126392965,0.00142
信号12,8,2000,40,24.12639296,5,干扰4155,2,0,39.64,-0.373607035,0.00121
信号12,8,2000,40,24.12639296,5,干扰4156,2,0,39.64,-0.873607035,0.00093
信号12,8,2000,40,24.12639296,5,干扰4157,2,0,39.72,14.12639296,0.9104
信号12,8,2000,40,24.12639296,5,干扰4158,2,0,39.72,13.62639296,0.90405
信号12,8,2000,40,24.12639296,5,干扰4159,2,0,39.72,13.12639296,0.89811
信号12,8,2000,40,24.12639296,5,干扰4160,2,0,39.72,12.62639296,0.88734
信号12,8,2000,40,24.12639296,5,干扰4161,2,0,39.72,12.12639296,0.86598
信号12,8,2000,40,24.12639296,5,干扰4162,2,0,39.72,11.62639296,0.83692
信号12,8,2000,40,24.12639296,5,干扰4163,2,0,39.72,11.12639296,0.79459
信号12,8,2000,40,24.12639296,5,干扰4164,2,0,39.72,10.62639296,0.73724
信号12,8,2000,40,24.12639296,5,干扰4165,2,0,39.72,10.12639296,0.66419
信号12,8,2000,40,24.12639296,5,干扰4166,2,0,39.72,9.626392965,0.57898
信号12,8,2000,40,24.12639296,5,干扰4167,2,0,39.72,9.126392965,0.48981
信号12,8,2000,40,24.12639296,5,干扰4168,2,0,39.72,8.626392965,0.40473
信号12,8,2000,40,24.12639296,5,干扰4169,2,0,39.72,8.126392965,0.31642
信号12,8,2000,40,24.12639296,5,干扰4170,2,0,39.72,7.626392965,0.24866
信号12,8,2000,40,24.12639296,5,干扰4171,2,0,39.72,7.126392965,0.19317
信号12,8,2000,40,24.12639296,5,干扰4172,2,0,39.72,6.626392965,0.14593
信号12,8,2000,40,24.12639296,5,干扰4173,2,0,39.72,6.126392965,0.10655
信号12,8,2000,40,24.12639296,5,干扰4174,2,0,39.72,5.626392965,0.07734
信号12,8,2000,40,24.12639296,5,干扰4175,2,0,39.72,5.126392965,0.05505
信号12,8,2000,40,24.12639296,5,干扰4176,2,0,39.72,4.626392965,0.03896
信号12,8,2000,40,24.12639296,5,干扰4177,2,0,39.72,4.126392965,0.02807
信号12,8,2000,40,24.12639296,5,干扰4178,2,0,39.72,3.626392965,0.02069
信号12,8,2000,40,24.12639296,5,干扰4179,2,0,39.72,3.126392965,0.01429
信号12,8,2000,40,24.12639296,5,干扰4180,2,0,39.72,2.626392965,0.01003
信号12,8,2000,40,24.12639296,5,干扰4181,2,0,39.72,2.126392965,0.00747
信号12,8,2000,40,24.12639296,5,干扰4182,2,0,39.72,1.626392965,0.00478
信号12,8,2000,40,24.12639296,5,干扰4183,2,0,39.72,1.126392965,0.00372
信号12,8,2000,40,24.12639296,5,干扰4184,2,0,39.72,0.626392965,0.00284
信号12,8,2000,40,24.12639296,5,干扰4185,2,0,39.72,0.126392965,0.00222
信号12,8,2000,40,24.12639296,5,干扰4186,2,0,39.72,-0.373607035,0.00141
信号12,8,2000,40,24.12639296,5,干扰4187,2,0,39.72,-0.873607035,0.00125
信号12,8,2000,40,24.12639296,5,干扰4188,2,0,39.8,14.12639296,0.91315
信号12,8,2000,40,24.12639296,5,干扰4189,2,0,39.8,13.62639296,0.90956
信号12,8,2000,40,24.12639296,5,干扰4190,2,0,39.8,13.12639296,0.90145
信号12,8,2000,40,24.12639296,5,干扰4191,2,0,39.8,12.62639296,0.89035
信号12,8,2000,40,24.12639296,5,干扰4192,2,0,39.8,12.12639296,0.87707
信号12,8,2000,40,24.12639296,5,干扰4193,2,0,39.8,11.62639296,0.85386
信号12,8,2000,40,24.12639296,5,干扰4194,2,0,39.8,11.12639296,0.81401
信号12,8,2000,40,24.12639296,5,干扰4195,2,0,39.8,10.62639296,0.76093
信号12,8,2000,40,24.12639296,5,干扰4196,2,0,39.8,10.12639296,0.69428
信号12,8,2000,40,24.12639296,5,干扰4197,2,0,39.8,9.626392965,0.61283
信号12,8,2000,40,24.12639296,5,干扰4198,2,0,39.8,9.126392965,0.52915
信号12,8,2000,40,24.12639296,5,干扰4199,2,0,39.8,8.626392965,0.43861
信号12,8,2000,40,24.12639296,5,干扰4200,2,0,39.8,8.126392965,0.35163
信号12,8,2000,40,24.12639296,5,干扰4201,2,0,39.8,7.626392965,0.28038
信号12,8,2000,40,24.12639296,5,干扰4202,2,0,39.8,7.126392965,0.21604
信号12,8,2000,40,24.12639296,5,干扰4203,2,0,39.8,6.626392965,0.16473
信号12,8,2000,40,24.12639296,5,干扰4204,2,0,39.8,6.126392965,0.1214
信号12,8,2000,40,24.12639296,5,干扰4205,2,0,39.8,5.626392965,0.08829
信号12,8,2000,40,24.12639296,5,干扰4206,2,0,39.8,5.126392965,0.06382
信号12,8,2000,40,24.12639296,5,干扰4207,2,0,39.8,4.626392965,0.04525
信号12,8,2000,40,24.12639296,5,干扰4208,2,0,39.8,4.126392965,0.03266
信号12,8,2000,40,24.12639296,5,干扰4209,2,0,39.8,3.626392965,0.02283
信号12,8,2000,40,24.12639296,5,干扰4210,2,0,39.8,3.126392965,0.01627
信号12,8,2000,40,24.12639296,5,干扰4211,2,0,39.8,2.626392965,0.01185
信号12,8,2000,40,24.12639296,5,干扰4212,2,0,39.8,2.126392965,0.00889
信号12,8,2000,40,24.12639296,5,干扰4213,2,0,39.8,1.626392965,0.00606
信号12,8,2000,40,24.12639296,5,干扰4214,2,0,39.8,1.126392965,0.00418
信号12,8,2000,40,24.12639296,5,干扰4215,2,0,39.8,0.626392965,0.00324
信号12,8,2000,40,24.12639296,5,干扰4216,2,0,39.8,0.126392965,0.00241
信号12,8,2000,40,24.12639296,5,干扰4217,2,0,39.8,-0.373607035,0.0017
信号12,8,2000,40,24.12639296,5,干扰4218,2,0,39.8,-0.873607035,0.00145
信号12,8,2000,40,24.12639296,5,干扰4219,2,0,39.88,14.12639296,0.91351
信号12,8,2000,40,24.12639296,5,干扰4220,2,0,39.88,13.62639296,0.9076
信号12,8,2000,40,24.12639296,5,干扰4221,2,0,39.88,13.12639296,0.90202
信号12,8,2000,40,24.12639296,5,干扰4222,2,0,39.88,12.62639296,0.89141
信号12,8,2000,40,24.12639296,5,干扰4223,2,0,39.88,12.12639296,0.87741
信号12,8,2000,40,24.12639296,5,干扰4224,2,0,39.88,11.62639296,0.85057
信号12,8,2000,40,24.12639296,5,干扰4225,2,0,39.88,11.12639296,0.81088
信号12,8,2000,40,24.12639296,5,干扰4226,2,0,39.88,10.62639296,0.75695
信号12,8,2000,40,24.12639296,5,干扰4227,2,0,39.88,10.12639296,0.68884
信号12,8,2000,40,24.12639296,5,干扰4228,2,0,39.88,9.626392965,0.6102
信号12,8,2000,40,24.12639296,5,干扰4229,2,0,39.88,9.126392965,0.52049
信号12,8,2000,40,24.12639296,5,干扰4230,2,0,39.88,8.626392965,0.43232
信号12,8,2000,40,24.12639296,5,干扰4231,2,0,39.88,8.126392965,0.34747
信号12,8,2000,40,24.12639296,5,干扰4232,2,0,39.88,7.626392965,0.27344
信号12,8,2000,40,24.12639296,5,干扰4233,2,0,39.88,7.126392965,0.20881
信号12,8,2000,40,24.12639296,5,干扰4234,2,0,39.88,6.626392965,0.16051
信号12,8,2000,40,24.12639296,5,干扰4235,2,0,39.88,6.126392965,0.12031
信号12,8,2000,40,24.12639296,5,干扰4236,2,0,39.88,5.626392965,0.08627
信号12,8,2000,40,24.12639296,5,干扰4237,2,0,39.88,5.126392965,0.06242
信号12,8,2000,40,24.12639296,5,干扰4238,2,0,39.88,4.626392965,0.04304
信号12,8,2000,40,24.12639296,5,干扰4239,2,0,39.88,4.126392965,0.03125
信号12,8,2000,40,24.12639296,5,干扰4240,2,0,39.88,3.626392965,0.02236
信号12,8,2000,40,24.12639296,5,干扰4241,2,0,39.88,3.126392965,0.01617
信号12,8,2000,40,24.12639296,5,干扰4242,2,0,39.88,2.626392965,0.0111
信号12,8,2000,40,24.12639296,5,干扰4243,2,0,39.88,2.126392965,0.00842
信号12,8,2000,40,24.12639296,5,干扰4244,2,0,39.88,1.626392965,0.00575
信号12,8,2000,40,24.12639296,5,干扰4245,2,0,39.88,1.126392965,0.00405
信号12,8,2000,40,24.12639296,5,干扰4246,2,0,39.88,0.626392965,0.0033
信号12,8,2000,40,24.12639296,5,干扰4247,2,0,39.88,0.126392965,0.00209
信号12,8,2000,40,24.12639296,5,干扰4248,2,0,39.88,-0.373607035,0.00172
信号12,8,2000,40,24.12639296,5,干扰4249,2,0,39.88,-0.873607035,0.00113
信号12,8,2000,40,24.12639296,5,干扰4250,2,0,39.96,14.12639296,0.91175
信号12,8,2000,40,24.12639296,5,干扰4251,2,0,39.96,13.62639296,0.90618
信号12,8,2000,40,24.12639296,5,干扰4252,2,0,39.96,13.12639296,0.9
信号12,8,2000,40,24.12639296,5,干扰4253,2,0,39.96,12.62639296,0.88734
信号12,8,2000,40,24.12639296,5,干扰4254,2,0,39.96,12.12639296,0.87097
信号12,8,2000,40,24.12639296,5,干扰4255,2,0,39.96,11.62639296,0.84236
信号12,8,2000,40,24.12639296,5,干扰4256,2,0,39.96,11.12639296,0.80159
信号12,8,2000,40,24.12639296,5,干扰4257,2,0,39.96,10.62639296,0.74478
信号12,8,2000,40,24.12639296,5,干扰4258,2,0,39.96,10.12639296,0.67152
信号12,8,2000,40,24.12639296,5,干扰4259,2,0,39.96,9.626392965,0.58796
信号12,8,2000,40,24.12639296,5,干扰4260,2,0,39.96,9.126392965,0.50109
信号12,8,2000,40,24.12639296,5,干扰4261,2,0,39.96,8.626392965,0.41571
信号12,8,2000,40,24.12639296,5,干扰4262,2,0,39.96,8.126392965,0.33054
信号12,8,2000,40,24.12639296,5,干扰4263,2,0,39.96,7.626392965,0.2607
信号12,8,2000,40,24.12639296,5,干扰4264,2,0,39.96,7.126392965,0.19873
信号12,8,2000,40,24.12639296,5,干扰4265,2,0,39.96,6.626392965,0.14895
信号12,8,2000,40,24.12639296,5,干扰4266,2,0,39.96,6.126392965,0.11184
信号12,8,2000,40,24.12639296,5,干扰4267,2,0,39.96,5.626392965,0.08128
